CustomerID,FirstName,LastName,State,SignupDate,OrderID,ProductID,Quantity,Price,TotalAmount,OrderDate,ProductName,ProductCategory,
CUST00661,John,Johnson,TX,2019-05-01,ORD01652,PROD00289,2,27.59,55.18,2022-07-19,Gadget,Electronics,
CUST00662,John,,CA,2021-11-26,ORD00325,PROD01567,9,475.23,4277.07,2022-04-22,Thingamajig,Electronics,
CUST00663,Carol,Brown,AZ,2021-02-06,ORD02518,PROD01235,7,27.39,191.73,2024-03-26,Thingamajig,Home Appliance,
CUST00663,Carol,Brown,AZ,2021-02-06,ORD02438,PROD00245,9,229.46,2065.14,2024-02-03,Contraption,Home Appliance,
CUST00663,Carol,Brown,AZ,2021-02-06,ORD02227,PROD00817,8,84.41,675.28,2020-02-25,Widget,Tools,
CUST00664,Bob,Smith,AZ,2020-03-07,ORD01542,PROD00216,1,476.99,476.99,2021-11-11,Thingamajig,Tools,
CUST00664,Bob,Smith,AZ,2020-03-07,ORD00367,PROD00025,4,328.35,1313.4,2024-09-03,Doohickey,Electronics,
CUST00665,Bob,Smith,NY,2018-01-20,ORD00046,PROD00278,6,68.39,410.34,2024-04-14,Gadget,Home Appliance,
CUST00666,Dave,,CA,2023-09-05,ORD00139,PROD00109,4,454.32,1817.28,2022-04-20,Widget,Home Appliance,
CUST00666,Dave,,CA,2023-09-05,ORD01992,PROD00806,10,32.38,323.8,2020-02-21,Doohickey,Tools,
CUST00667,Bob,Brown,IL,2023-08-23,ORD02292,PROD01347,1,307.13,307.13,2019-08-11,Widget,Tools,
CUST00668,,,AZ,2019-04-25,ORD02896,PROD01049,2,136.55,273.1,2024-05-24,Contraption,Electronics,
CUST00669,Carol,Brown,CA,2020-10-21,ORD01594,PROD01849,10,114.12,1141.2,2022-02-06,Unknown Product,Electronics,
CUST00671,Dave,,NY,2020-09-23,ORD00328,PROD01006,2,42.06,84.12,2022-08-26,Widget,Electronics,
CUST00672,Alice,Johnson,CA,2023-02-23,ORD00205,PROD01456,8,304.73,2437.84,2023-07-23,Widget,Home Appliance,
CUST00672,Alice,Johnson,CA,2023-02-23,ORD00789,PROD00745,2,476.25,952.5,2021-07-25,Gadget,Home Appliance,
CUST00672,Alice,Johnson,CA,2023-02-23,ORD01590,PROD00497,1,330.86,330.86,2024-11-10,Gadget,Tools,
CUST00672,Alice,Johnson,CA,2023-02-23,ORD01488,PROD01833,4,277.57,1110.28,2021-06-10,Contraption,Tools,
CUST00673,Jane,,CA,2018-04-23,ORD01870,PROD01555,3,181.76,545.28,2024-04-15,Contraption,Tools,
CUST00674,Jane,Brown,IL,2018-10-04,ORD00924,PROD01596,1,325.68,325.68,2021-10-09,Widget,Home Appliance,
CUST00675,Alice,Brown,NY,2020-06-21,ORD00935,PROD01017,9,74.52,670.68,2023-06-03,Thingamajig,Tools,
CUST00675,Alice,Brown,NY,2020-06-21,ORD00074,PROD00892,10,297.16,2971.6,2021-12-01,Gadget,Electronics,
CUST00675,Alice,Brown,NY,2020-06-21,ORD01925,PROD00083,6,476.76,2860.56,2020-07-07,Doohickey,Electronics,
CUST00676,,Williams,NY,2021-07-17,ORD02697,PROD00012,9,261.04,2349.36,2022-10-15,Widget,Home Appliance,
CUST00676,,Williams,NY,2021-07-17,ORD02118,PROD00746,6,139.38,836.28,2021-03-23,Unknown Product,Electronics,
CUST00676,,Williams,NY,2021-07-17,ORD00104,PROD01037,1,433.22,433.22,2021-01-19,Widget,Home Appliance,
CUST00677,,Johnson,CA,2023-10-17,ORD02784,PROD00732,4,243.62,974.48,2024-02-18,Contraption,Electronics,
CUST00680,Jane,,AZ,1900-01-01,ORD00839,PROD00754,9,489.79,4408.11,2024-08-26,Doohickey,Home Appliance,
CUST00681,,Williams,NY,2021-11-01,ORD02445,PROD01174,4,52.27,209.08,1900-01-01,Contraption,Tools,
CUST00684,Bob,,CA,2020-02-18,ORD00770,PROD00479,5,489.74,2448.7,2024-11-02,Contraption,Electronics,
CUST00685,Bob,,AZ,2020-08-19,ORD02299,PROD01394,5,140.05,700.25,2020-01-29,Widget,Tools,
CUST00686,,Johnson,NY,2020-12-23,ORD00384,PROD01301,3,22.42,67.26,2021-11-18,Contraption,Home Appliance,
CUST00686,,Johnson,NY,2020-12-23,ORD02008,PROD00883,6,120.32,721.92,2021-11-12,Widget,Tools,
CUST00686,,Johnson,NY,2020-12-23,ORD01881,PROD00403,5,240.35,1201.75,2022-04-29,Gadget,Electronics,
CUST00686,,Johnson,NY,2020-12-23,ORD02082,PROD00302,5,360.32,1801.6,2021-09-24,Widget,Electronics,
CUST00689,Alice,Johnson,NY,2023-11-07,ORD00517,PROD00519,10,74.08,740.8,2020-08-14,Widget,Home Appliance,
CUST00690,Carol,Smith,NY,1900-01-01,ORD01621,PROD01112,1,151.91,151.91,2023-12-29,Widget,Tools,
CUST00692,Dave,,AZ,2021-07-15,ORD00321,PROD00584,4,226.15,904.6,2024-05-10,Gadget,Home Appliance,
CUST00693,John,Brown,TX,2021-01-30,ORD00525,PROD01225,6,195.53,1173.18,2021-05-26,Doohickey,Electronics,
CUST00696,,Jones,TX,2022-09-30,ORD00114,PROD00528,7,81.3,569.1,2021-10-10,Widget,Home Appliance,
CUST00698,,,CA,2019-12-17,ORD01242,PROD00069,8,430.09,3440.72,2021-07-18,Contraption,Home Appliance,
CUST00699,Carol,Johnson,TX,2023-10-24,ORD01065,PROD00030,10,379.89,3798.9,2019-06-19,Doohickey,Electronics,
CUST00700,Dave,Smith,NY,2018-02-04,ORD01709,PROD01158,9,494.85,4453.65,2019-01-13,Widget,Home Appliance,
CUST00701,Jane,Jones,AZ,2022-04-04,ORD00823,PROD01182,9,53,477,2023-12-17,Doohickey,Electronics,
CUST00701,Jane,Jones,AZ,2022-04-04,ORD01579,PROD00500,1,83.58,83.58,2019-07-01,Doohickey,Home Appliance,
CUST00701,Jane,Jones,AZ,2022-04-04,ORD02175,PROD01939,4,429.67,1718.68,1900-01-01,Thingamajig,Tools,
CUST00702,Bob,Smith,AZ,2022-01-21,ORD01663,PROD00050,7,277.02,1939.14,2019-05-15,Gadget,Electronics,
CUST00702,Bob,Smith,AZ,2022-01-21,ORD02707,PROD00249,8,354.03,2832.24,2021-06-02,Widget,Electronics,
CUST00704,,,TX,2021-01-08,ORD00796,PROD00743,5,184.96,924.8,1900-01-01,Thingamajig,Electronics,
CUST00705,,Jones,IL,2021-11-06,ORD02638,PROD00519,7,74.08,518.56,1900-01-01,Widget,Home Appliance,
CUST00705,,Jones,IL,2021-11-06,ORD00855,PROD00935,10,212.84,2128.4,2022-11-11,Widget,Tools,
CUST00706,Carol,,NY,2022-10-03,ORD02169,PROD01581,8,313.28,2506.24,2024-03-05,Widget,Home Appliance,
CUST00706,Carol,,NY,2022-10-03,ORD02758,PROD00548,6,26.9,161.4,2024-11-27,Doohickey,Electronics,
CUST00706,Carol,,NY,2022-10-03,ORD02489,PROD00704,2,75.27,150.54,2021-10-10,Widget,Home Appliance,
CUST00708,Carol,Johnson,TX,2021-02-19,ORD02089,PROD01456,3,304.73,914.19,2023-03-23,Widget,Home Appliance,
CUST00709,,,IL,2019-06-22,ORD02254,PROD01205,1,378.53,378.53,2023-04-23,Thingamajig,Tools,
CUST00712,Bob,Johnson,IL,2022-04-10,ORD01418,PROD01037,10,433.22,4332.2,2022-05-15,Widget,Home Appliance,
CUST00713,Alice,,IL,2019-09-05,ORD01729,PROD01535,3,82.7,248.1,2023-08-29,Unknown Product,Tools,
CUST00713,Alice,,IL,2019-09-05,ORD02680,PROD01635,4,26.8,107.2,2022-02-14,Gadget,Electronics,
CUST00714,Alice,Smith,IL,2019-12-25,ORD02224,PROD00699,3,222.82,668.46,2024-01-21,Unknown Product,Tools,
CUST00716,,Brown,TX,2023-06-17,ORD02558,PROD01019,4,337.8,1351.2,1900-01-01,Thingamajig,Electronics,
CUST00717,Jane,Smith,IL,2018-07-15,ORD01395,PROD01387,5,495.89,2479.45,2020-07-25,Thingamajig,Electronics,
CUST00717,Jane,Smith,IL,2018-07-15,ORD00827,PROD00382,3,314.36,943.08,2022-09-23,Widget,Home Appliance,
CUST00718,,,TX,1900-01-01,ORD01299,PROD01883,5,480.52,2402.6,2024-01-25,Unknown Product,Electronics,
CUST00719,John,Johnson,IL,2020-06-01,ORD02156,PROD00550,2,94.04,188.08,2020-06-14,Widget,Home Appliance,
CUST00719,John,Johnson,IL,2020-06-01,ORD00970,PROD01251,9,98.8,889.2,2019-07-22,Widget,Electronics,
CUST00721,John,Johnson,CA,2020-11-30,ORD02375,PROD00455,5,35.43,177.15,2022-08-23,Contraption,Tools,
CUST00722,Carol,Smith,TX,2020-11-21,ORD00359,PROD01403,4,190.7,762.8,2024-02-25,Gadget,Home Appliance,
CUST00724,Dave,Brown,AZ,2020-03-25,ORD02124,PROD01944,2,16.82,33.64,2020-09-15,Doohickey,Electronics,
CUST00725,Alice,Brown,CA,2019-12-16,ORD00630,PROD01838,5,160.01,800.05,2022-08-19,Thingamajig,Tools,
CUST00725,Alice,Brown,CA,2019-12-16,ORD00308,PROD01781,10,200.34,2003.4,2019-03-21,Doohickey,Home Appliance,
CUST00725,Alice,Brown,CA,2019-12-16,ORD01677,PROD01461,8,275.23,2201.84,2019-08-07,Doohickey,Home Appliance,
CUST00725,Alice,Brown,CA,2019-12-16,ORD02812,PROD00629,4,89.16,356.64,2023-03-22,Widget,Electronics,
CUST00726,John,Johnson,TX,2023-09-22,ORD01046,PROD01939,2,429.67,859.34,2021-03-05,Thingamajig,Tools,
CUST00726,John,Johnson,TX,2023-09-22,ORD01969,PROD01984,9,114.02,1026.18,2019-06-12,Thingamajig,Tools,
CUST00727,Alice,Smith,CA,2023-01-05,ORD00095,PROD01602,2,473.66,947.32,2019-03-09,Widget,Electronics,
CUST00728,Bob,,CA,2021-03-19,ORD01878,PROD00833,4,332.04,1328.16,2023-12-16,Widget,Tools,
CUST00728,Bob,,CA,2021-03-19,ORD02022,PROD00619,2,53.09,106.18,2022-08-16,Contraption,Electronics,
CUST00730,,Brown,NY,2021-10-13,ORD00907,PROD00750,6,126.12,756.72,2024-06-26,Thingamajig,Tools,
CUST00730,,Brown,NY,2021-10-13,ORD01123,PROD01648,9,301.03,2709.27,2021-02-04,Thingamajig,Electronics,
CUST00732,Bob,Johnson,CA,1900-01-01,ORD02368,PROD00841,6,184.29,1105.74,2023-06-13,Unknown Product,Home Appliance,
CUST00733,,Smith,NY,2021-07-08,ORD00343,PROD01360,1,402.16,402.16,2022-08-23,Contraption,Electronics,
CUST00733,,Smith,NY,2021-07-08,ORD01782,PROD00344,3,381.49,1144.47,2020-01-13,Doohickey,Tools,
CUST00734,Jane,,NY,2020-12-31,ORD00800,PROD01166,1,92.82,92.82,2023-10-05,Contraption,Electronics,
CUST00736,Bob,Brown,IL,2022-01-27,ORD00884,PROD00282,8,111.48,891.84,2019-02-14,Gadget,Electronics,
CUST00736,Bob,Brown,IL,2022-01-27,ORD02769,PROD00034,9,404.71,3642.39,2022-01-19,Gadget,Tools,
CUST00739,Bob,Brown,TX,2020-10-27,ORD02993,PROD00225,7,305.05,2135.35,1900-01-01,Unknown Product,Tools,
CUST00739,Bob,Brown,TX,2020-10-27,ORD01710,PROD00193,8,214.07,1712.56,1900-01-01,Doohickey,Tools,
CUST00739,Bob,Brown,TX,2020-10-27,ORD00220,PROD01608,8,310.1,2480.8,2020-10-24,Contraption,Home Appliance,
CUST00739,Bob,Brown,TX,2020-10-27,ORD02216,PROD01918,10,394.52,3945.2,2022-09-14,Widget,Tools,
CUST00740,Jane,,NY,2018-11-24,ORD02125,PROD00414,7,318.72,2231.04,2019-03-30,Doohickey,Electronics,
CUST00740,Jane,,NY,2018-11-24,ORD02346,PROD00546,9,202.1,1818.9,2019-04-12,Thingamajig,Tools,
CUST00744,John,,IL,2023-11-17,ORD02565,PROD00324,2,154.57,309.14,2020-06-25,Unknown Product,Tools,
CUST00744,John,,IL,2023-11-17,ORD02168,PROD01478,2,251.17,502.34,2021-03-13,Widget,Home Appliance,
CUST00744,John,,IL,2023-11-17,ORD01358,PROD00897,6,182.4,1094.4,2023-05-10,Contraption,Tools,
CUST00744,John,,IL,2023-11-17,ORD02825,PROD00947,6,403.7,2422.2,2023-03-21,Contraption,Home Appliance,
CUST00746,,,AZ,2022-05-16,ORD02058,PROD01379,6,313.9,1883.4,2021-09-06,Gadget,Electronics,
CUST00747,Dave,Brown,IL,2021-03-09,ORD01846,PROD01463,8,346.98,2775.84,2021-08-13,Widget,Home Appliance,
CUST00747,Dave,Brown,IL,2021-03-09,ORD01657,PROD00382,4,314.36,1257.44,2023-12-17,Widget,Home Appliance,
CUST00748,John,Brown,CA,2019-06-22,ORD00470,PROD00656,8,146.71,1173.68,2021-05-26,Thingamajig,Tools,
CUST00749,,Jones,IL,2018-04-28,ORD00681,PROD01670,2,212.39,424.78,2022-07-25,Widget,Home Appliance,
CUST00749,,Jones,IL,2018-04-28,ORD02683,PROD01751,1,256.02,256.02,2022-01-20,Gadget,Electronics,
CUST00751,,Jones,NY,2021-01-20,ORD01308,PROD01828,4,40.66,162.64,2020-09-04,Widget,Electronics,
CUST00753,Carol,Smith,NY,2022-11-17,ORD00203,PROD00811,8,417.11,3336.88,2020-04-03,Thingamajig,Tools,
CUST00755,Carol,Jones,NY,2023-05-27,ORD00566,PROD00353,2,244.08,488.16,2023-09-20,Gadget,Tools,
CUST00756,,Brown,AZ,2019-01-02,ORD02965,PROD00069,9,430.09,3870.81,2024-11-26,Contraption,Home Appliance,
CUST00756,,Brown,AZ,2019-01-02,ORD02272,PROD01623,3,20.03,60.09,2019-12-06,Gadget,Electronics,
CUST00756,,Brown,AZ,2019-01-02,ORD00456,PROD00922,6,335.99,2015.94,2021-01-14,Thingamajig,Tools,
CUST00756,,Brown,AZ,2019-01-02,ORD01030,PROD01814,7,98.23,687.61,2022-12-20,Unknown Product,Electronics,
CUST00757,,Brown,AZ,2022-08-16,ORD01188,PROD01824,8,405.74,3245.92,2020-07-08,Contraption,Tools,
CUST00758,Alice,Johnson,IL,2018-02-13,ORD00518,PROD00771,3,378.99,1136.97,2024-03-22,Thingamajig,Home Appliance,
CUST00760,Dave,Jones,IL,2018-04-02,ORD01856,PROD00735,5,107.18,535.9,2022-03-19,Widget,Electronics,
CUST00762,Alice,Williams,IL,1900-01-01,ORD02165,PROD01475,3,112.41,337.23,2022-01-08,Contraption,Tools,
CUST00762,Alice,Williams,IL,1900-01-01,ORD01823,PROD01994,7,457.99,3205.93,2020-06-01,Unknown Product,Home Appliance,
CUST00764,,Brown,IL,2018-01-30,ORD01874,PROD00855,9,83.32,749.88,2023-05-03,Gadget,Electronics,
CUST00764,,Brown,IL,2018-01-30,ORD00192,PROD00795,2,332.98,665.96,2023-06-24,Widget,Home Appliance,
CUST00764,,Brown,IL,2018-01-30,ORD01791,PROD00437,1,229.97,229.97,2019-01-10,Gadget,Electronics,
CUST00764,,Brown,IL,2018-01-30,ORD01649,PROD00017,10,198.26,1982.6,2024-09-25,Thingamajig,Home Appliance,
CUST00764,,Brown,IL,2018-01-30,ORD02906,PROD00296,6,391.31,2347.86,2020-06-09,Doohickey,Electronics,
CUST00765,,,IL,2022-08-14,ORD02222,PROD00179,9,338.68,3048.12,2024-10-15,Doohickey,Home Appliance,
CUST00765,,,IL,2022-08-14,ORD01100,PROD00844,9,74.43,669.87,2023-12-06,Unknown Product,Tools,
CUST00767,Dave,Brown,AZ,2022-05-16,ORD00695,PROD01411,2,431.43,862.86,2024-02-06,Widget,Electronics,
CUST00768,Jane,Smith,TX,2018-11-21,ORD01054,PROD00278,6,68.39,410.34,2021-01-18,Gadget,Home Appliance,
CUST00768,Jane,Smith,TX,2018-11-21,ORD00533,PROD00548,5,26.9,134.5,2019-05-11,Doohickey,Electronics,
CUST00770,Carol,Jones,AZ,2021-01-18,ORD00400,PROD00469,10,10.17,101.7,2023-02-28,Gadget,Tools,
CUST00770,Carol,Jones,AZ,2021-01-18,ORD00606,PROD01777,8,314.68,2517.44,1900-01-01,Thingamajig,Tools,
CUST00771,Carol,Brown,TX,2023-12-19,ORD02253,PROD01469,4,475.07,1900.28,2024-03-07,Thingamajig,Electronics,
CUST00773,Dave,Smith,TX,2019-03-29,ORD02770,PROD01166,9,92.82,835.38,2019-02-03,Contraption,Electronics,
CUST00775,Jane,Johnson,AZ,2023-07-09,ORD00361,PROD01678,5,276.48,1382.4,2024-06-23,Gadget,Electronics,
CUST00778,Carol,Williams,NY,2021-03-01,ORD00385,PROD00398,6,309.86,1859.16,2023-10-28,Contraption,Electronics,
CUST00779,Jane,Brown,NY,2022-01-12,ORD01469,PROD00814,8,370.81,2966.48,2023-01-20,Doohickey,Electronics,
CUST00779,Jane,Brown,NY,2022-01-12,ORD02093,PROD01169,9,178.84,1609.56,2020-08-07,Contraption,Tools,
CUST00779,Jane,Brown,NY,2022-01-12,ORD01396,PROD01273,10,188.6,1886,2019-05-05,Widget,Electronics,
CUST00779,Jane,Brown,NY,2022-01-12,ORD00939,PROD01176,5,11.23,56.15,2022-08-01,Contraption,Tools,
CUST00779,Jane,Brown,NY,2022-01-12,ORD01611,PROD01997,2,174.65,349.3,2021-08-22,Unknown Product,Tools,
CUST00781,Dave,Williams,CA,1900-01-01,ORD02416,PROD01063,7,432.39,3026.73,2022-08-30,Gadget,Home Appliance,
CUST00784,John,Williams,CA,2023-08-04,ORD00185,PROD01669,8,348.14,2785.12,2022-06-05,Contraption,Electronics,
CUST00786,John,Brown,NY,1900-01-01,ORD01476,PROD01121,4,218.5,874,2022-01-11,Unknown Product,Home Appliance,
CUST00787,Jane,Williams,IL,2019-08-22,ORD00113,PROD00756,10,368,3680,2024-09-08,Gadget,Tools,
CUST00788,John,Jones,AZ,2022-05-27,ORD00795,PROD00369,8,148.65,1189.2,2020-01-07,Widget,Tools,
CUST00788,John,Jones,AZ,2022-05-27,ORD00541,PROD01213,3,205.1,615.3,2019-02-20,Contraption,Electronics,
CUST00788,John,Jones,AZ,2022-05-27,ORD02361,PROD01327,9,366.01,3294.09,2019-04-28,Unknown Product,Home Appliance,
CUST00789,Alice,Williams,TX,2020-01-14,ORD02309,PROD01925,8,392.66,3141.28,2023-09-07,Gadget,Home Appliance,
CUST00790,John,Brown,TX,2020-10-21,ORD01282,PROD01396,7,169.79,1188.53,2022-03-19,Thingamajig,Electronics,
CUST00791,Carol,Williams,AZ,2019-05-15,ORD01506,PROD01189,3,397.86,1193.58,2020-10-31,Doohickey,Tools,
CUST00791,Carol,Williams,AZ,2019-05-15,ORD02929,PROD00014,4,272.57,1090.28,2020-01-11,Doohickey,Home Appliance,
CUST00792,Dave,Jones,CA,2022-12-20,ORD01659,PROD00523,8,201.02,1608.16,2021-06-12,Contraption,Home Appliance,
CUST00792,Dave,Jones,CA,2022-12-20,ORD00694,PROD01849,8,114.12,912.96,2020-03-21,Unknown Product,Electronics,
CUST00793,Bob,Smith,IL,2018-05-18,ORD02396,PROD01694,6,341.84,2051.04,2021-01-11,Gadget,Tools,
CUST00794,,Jones,CA,2019-01-20,ORD01052,PROD01681,9,345.46,3109.14,2024-07-18,Contraption,Electronics,
CUST00795,,,AZ,2020-05-03,ORD01140,PROD01586,8,326.98,2615.84,1900-01-01,Gadget,Electronics,
CUST00795,,,AZ,2020-05-03,ORD00373,PROD00137,4,425.46,1701.84,2023-12-29,Thingamajig,Home Appliance,
CUST00795,,,AZ,2020-05-03,ORD01915,PROD01809,6,165.46,992.76,2021-01-04,Gadget,Electronics,
CUST00796,Carol,,AZ,2021-07-02,ORD01394,PROD01960,2,150.51,301.02,2023-07-31,Widget,Electronics,
CUST00796,Carol,,AZ,2021-07-02,ORD01864,PROD00763,6,241.76,1450.56,2019-12-08,Contraption,Electronics,
CUST00797,Dave,Jones,IL,2018-06-22,ORD01241,PROD01216,2,197.46,394.92,2019-03-10,Contraption,Tools,
CUST00799,,Brown,AZ,2021-05-08,ORD01570,PROD00081,10,22.75,227.5,2019-06-23,Thingamajig,Tools,
CUST00802,,Smith,CA,2021-08-22,ORD01789,PROD00363,6,211.98,1271.88,2020-11-06,Contraption,Electronics,
CUST00802,,Smith,CA,2021-08-22,ORD01525,PROD00446,2,429.66,859.32,2023-12-27,Gadget,Electronics,
CUST00802,,Smith,CA,2021-08-22,ORD00801,PROD00930,10,368.8,3688,2021-10-07,Doohickey,Home Appliance,
CUST00803,,Brown,TX,2021-04-02,ORD00863,PROD00607,6,271.88,1631.28,2020-08-26,Contraption,Home Appliance,
CUST00803,,Brown,TX,2021-04-02,ORD01852,PROD00267,7,439.56,3076.92,2024-04-28,Contraption,Tools,
CUST00803,,Brown,TX,2021-04-02,ORD00711,PROD01876,4,106.71,426.84,2022-03-23,Contraption,Home Appliance,
CUST00803,,Brown,TX,2021-04-02,ORD01815,PROD01893,7,113.47,794.29,2019-07-09,Doohickey,Home Appliance,
CUST00804,,Brown,TX,2020-09-22,ORD02311,PROD01683,3,82.07,246.21,2024-08-31,Gadget,Home Appliance,
CUST00805,,Williams,CA,2023-01-05,ORD00242,PROD00337,5,58.93,294.65,2024-05-29,Widget,Tools,
CUST00805,,Williams,CA,2023-01-05,ORD02560,PROD01965,6,255.83,1534.98,2024-02-25,Doohickey,Home Appliance,
CUST00810,Dave,Brown,TX,2019-09-23,ORD02356,PROD00397,9,483.5,4351.5,2024-01-09,Gadget,Home Appliance,
CUST00810,Dave,Brown,TX,2019-09-23,ORD01164,PROD01687,10,458.34,4583.4,2019-09-26,Thingamajig,Home Appliance,
CUST00812,,Smith,CA,2021-07-21,ORD01571,PROD01317,6,440.5,2643,2023-03-27,Contraption,Tools,
CUST00813,Carol,Johnson,NY,2021-11-23,ORD02655,PROD01503,5,451.42,2257.1,2020-01-23,Gadget,Electronics,
CUST00813,Carol,Johnson,NY,2021-11-23,ORD01160,PROD00524,10,331.01,3310.1,2023-08-16,Gadget,Electronics,
CUST00814,Carol,Jones,AZ,2018-03-29,ORD02582,PROD01686,10,400.97,4009.7,1900-01-01,Thingamajig,Tools,
CUST00814,Carol,Jones,AZ,2018-03-29,ORD02305,PROD01405,6,215.13,1290.78,2021-04-12,Doohickey,Electronics,
CUST00815,,Smith,NY,2019-07-06,ORD00396,PROD00296,10,391.31,3913.1,2022-02-08,Doohickey,Electronics,
CUST00815,,Smith,NY,2019-07-06,ORD01927,PROD01935,1,262.23,262.23,2022-05-27,Thingamajig,Electronics,
CUST00817,John,Johnson,AZ,2021-04-22,ORD02556,PROD00796,3,260.65,781.95,2023-06-13,Unknown Product,Tools,
CUST00817,John,Johnson,AZ,2021-04-22,ORD00702,PROD00798,1,364.6,364.6,2022-12-30,Contraption,Tools,
CUST00819,Jane,,AZ,2021-11-25,ORD02096,PROD00539,3,436.98,1310.94,2021-06-08,Widget,Electronics,
CUST00820,Bob,Jones,CA,2021-01-02,ORD02583,PROD01133,2,115.86,231.72,2021-11-18,Thingamajig,Tools,
CUST00820,Bob,Jones,CA,2021-01-02,ORD00310,PROD01731,6,484.44,2906.64,2019-05-24,Thingamajig,Electronics,
CUST00822,,Smith,IL,2023-01-15,ORD00642,PROD01546,8,308.48,2467.84,2023-05-21,Contraption,Home Appliance,
CUST00825,Dave,Williams,TX,2022-02-04,ORD00601,PROD01040,2,33.04,66.08,2021-06-11,Doohickey,Electronics,
CUST00826,,Jones,CA,2018-03-18,ORD00232,PROD01746,7,212.22,1485.54,2020-03-05,Unknown Product,Electronics,
CUST00827,Alice,Williams,CA,2020-09-05,ORD02278,PROD00238,8,64.37,514.96,2024-04-07,Contraption,Electronics,
CUST00828,Jane,Brown,CA,2022-05-07,ORD01946,PROD00136,2,12.98,25.96,2019-07-30,Doohickey,Tools,
CUST00828,Jane,Brown,CA,2022-05-07,ORD00219,PROD01906,10,312.37,3123.7,2019-08-01,Gadget,Tools,
CUST00829,Bob,,IL,2023-07-31,ORD01580,PROD00011,3,286.73,860.19,2022-12-20,Gadget,Tools,
CUST00830,John,Brown,TX,2021-03-05,ORD01572,PROD01833,8,277.57,2220.56,2024-09-17,Contraption,Tools,
CUST00832,Bob,Brown,CA,1900-01-01,ORD02193,PROD00782,9,257.23,2315.07,2023-04-10,Widget,Electronics,
CUST00832,Bob,Brown,CA,1900-01-01,ORD01285,PROD01406,9,70.51,634.59,2023-08-31,Gadget,Tools,
CUST00834,Dave,Brown,AZ,2018-05-09,ORD00623,PROD01631,4,340.62,1362.48,2023-12-31,Contraption,Tools,
CUST00835,Dave,Williams,AZ,2020-02-24,ORD00327,PROD01497,7,126.82,887.74,2023-12-05,Thingamajig,Home Appliance,
CUST00835,Dave,Williams,AZ,2020-02-24,ORD02055,PROD01424,9,459.41,4134.69,2023-04-23,Gadget,Electronics,
CUST00835,Dave,Williams,AZ,2020-02-24,ORD02112,PROD01961,7,278.05,1946.35,2019-09-03,Unknown Product,Electronics,
CUST00836,Alice,,AZ,1900-01-01,ORD00813,PROD00883,9,120.32,1082.88,2024-09-03,Widget,Tools,
CUST00837,John,Williams,NY,2022-11-05,ORD02577,PROD00204,5,296.83,1484.15,2024-05-15,Contraption,Tools,
CUST00838,,Jones,IL,2020-11-14,ORD01136,PROD00680,8,232.3,1858.4,2021-08-18,Gadget,Home Appliance,
CUST00839,Carol,,NY,2018-10-18,ORD01637,PROD00809,10,410.17,4101.7,2019-04-25,Doohickey,Home Appliance,
CUST00839,Carol,,NY,2018-10-18,ORD01589,PROD00518,7,475.99,3331.93,2024-04-10,Gadget,Electronics,
CUST00839,Carol,,NY,2018-10-18,ORD00733,PROD01889,8,225.44,1803.52,2024-04-28,Widget,Home Appliance,
CUST00840,Carol,,CA,2020-04-05,ORD00911,PROD00215,1,195.11,195.11,2023-09-11,Gadget,Electronics,
CUST00845,Dave,Brown,AZ,2018-06-16,ORD00589,PROD00033,10,306.95,3069.5,2020-06-07,Thingamajig,Tools,
CUST00848,,Williams,CA,1900-01-01,ORD02329,PROD00320,4,52.3,209.2,2021-03-22,Widget,Home Appliance,
CUST00848,,Williams,CA,1900-01-01,ORD02507,PROD01310,1,440.32,440.32,2020-02-14,Gadget,Tools,
CUST00851,,Johnson,NY,2020-03-01,ORD01021,PROD00237,8,359.54,2876.32,2024-03-14,Widget,Electronics,
CUST00853,Alice,Williams,IL,2022-06-01,ORD02365,PROD00051,10,63.41,634.1,2021-06-06,Widget,Tools,
CUST00853,Alice,Williams,IL,2022-06-01,ORD02048,PROD01883,1,480.52,480.52,2024-09-29,Unknown Product,Electronics,
CUST00854,Alice,Johnson,CA,2022-10-16,ORD01189,PROD00613,6,27.64,165.84,2023-03-12,Widget,Home Appliance,
CUST00855,Jane,Williams,AZ,2020-09-01,ORD01138,PROD00314,5,203.37,1016.85,2019-03-20,Contraption,Home Appliance,
CUST00856,Bob,Jones,AZ,2021-10-14,ORD00756,PROD00773,5,139.02,695.1,2022-10-19,Unknown Product,Electronics,
CUST00856,Bob,Jones,AZ,2021-10-14,ORD02085,PROD01483,4,246.23,984.92,2019-08-27,Doohickey,Home Appliance,
CUST00859,John,Brown,AZ,2022-10-30,ORD00179,PROD00189,8,435.38,3483.04,2020-04-06,Thingamajig,Tools,
CUST00860,Bob,Williams,CA,2020-12-09,ORD00583,PROD00030,1,379.89,379.89,2023-12-01,Doohickey,Electronics,
CUST00860,Bob,Williams,CA,2020-12-09,ORD02293,PROD01577,8,44.91,359.28,2019-02-24,Doohickey,Home Appliance,
CUST00860,Bob,Williams,CA,2020-12-09,ORD01936,PROD01608,1,310.1,310.1,2022-04-21,Contraption,Home Appliance,
CUST00861,Dave,Williams,NY,2022-03-17,ORD02317,PROD00246,3,337.68,1013.04,2024-10-24,Unknown Product,Tools,
CUST00862,Jane,Brown,NY,2020-11-06,ORD00151,PROD00602,6,374.65,2247.9,2022-07-20,Thingamajig,Home Appliance,
