CustomerID,FirstName,LastName,Email,City,State,Signupdate
CUST02408,Alice,Brown,user2408@example.com,Chicago,IL,09-06-2021
CUST01113,Jane,Johnson,user1113@example.com,New York,NY,2022-07-21
CUST00347,Bob,Smith,user347@example.com,Houston,IL,15-07-2020
CUST01766,Carol,Smith,user1766@example.com,Houston,TX,2018-03-27
CUST00783,Alice,Jones,user783@example.com,New York,CA,09/18/2022
CUST00029,,,user29@example.com,Chicago,IL,05/09/2019
CUST01068,John,Jones,user1068@example.com,Phoenix,CA,02/25/2023
CUST01241,John,Brown,user1241@example.com,,CA,2018-05-27
CUST01564,Bob,Williams,user1564@example.com,New York,TX,26-10-2020
CUST01389, ,Williams,user1389@example.com,Houston,NY,04/25/2021
CUST00572,Bob,Jones,user572@example.com,Los Angeles,IL,2019-10-15
CUST00657,,Smith,user657@example.com,Chicago,AZ,
CUST00599,Alice,Smith,user599@example.com, ,CA,10-06-2018
CUST02296,Bob,,user2296@example.com,Chicago,CA,21-06-2020
CUST01309,John,,user1309@example.com,Chicago,NY,2021-11-08
CUST00727,Alice,Smith,user727@example.com,New York,CA,2023-01-05
CUST00157,,Williams,user157@example.com,Phoenix,CA,03/21/2018
CUST01105,Alice,Williams,user1105@example.com,,NY,05/30/2023
CUST02165,,,user2165@example.com,New York,AZ,2021-07-19
CUST01307,Alice,Smith,user1307@example.com,Houston,NY,09/02/2018
CUST00654,Carol,Smith,user654@example.com,Phoenix,TX,26-11-2019
CUST00649,Alice, ,user649@example.com,New York,TX,19-03-2021
CUST00332,Carol,Johnson,user332@example.com,,AZ,2018-08-10
CUST00498,Carol,Williams,user498@example.com,Chicago,TX,12/13/2023
CUST01357,,Smith,user1357@example.com,Houston,AZ,
CUST01370,John,Williams,,,AZ,12-12-2023
CUST00149, ,Smith,,Houston,CA,12/09/2019
CUST01514,Bob,Johnson, ,Houston,TX,
CUST02003,Carol,Johnson,user2003@example.com,New York,CA,03-02-2018
CUST01778,Dave,Johnson, ,Houston,IL,2018-07-12
CUST00353,Dave,Williams,,,NY,07/03/2019
CUST00572,Bob,Jones,user572@example.com,Los Angeles,IL,2019-10-15
CUST00208,Dave,,,New York,AZ,
CUST02103,Dave,Smith,,Chicago,AZ,08/10/2022
CUST00257,Bob,,user257@example.com,New York,IL,02/18/2019
CUST02228,Dave,Brown,,Chicago,CA,25-08-2018
CUST01476,Carol,Johnson,user1476@example.com,Phoenix,AZ,17-09-2020
CUST01587,Bob,,user1587@example.com,,TX,12/10/2018
CUST01684, ,Johnson,user1684@example.com,Los Angeles,TX,17-01-2018
CUST01340,Bob,Jones,user1340@example.com,Phoenix,IL,2022-01-30
CUST01556,Carol,Brown,invalid_email,Chicago,TX,2022-07-05
CUST00057,Bob,Johnson,user57@example.com,New York,AZ,12/09/2019
CUST00632,Carol,,user632@example.com,Phoenix,IL,06-12-2020
CUST02171,Dave,Jones,user2171@example.com, ,TX,22-02-2019
CUST02351,Bob,Williams,,Phoenix,NY,08-12-2019
CUST02295,Carol,Brown,user2295@example.com,Chicago,AZ,08/30/2021
CUST00199,,Smith,user199@example.com,,IL,
CUST00229,Jane,Johnson,,New York,CA,2020-12-21
CUST00873,Bob,Johnson,invalid_email,New York,AZ,07/21/2019
CUST02189,Alice,Johnson,user2189@example.com,Los Angeles,NY,12-06-2018
CUST00521,Bob,Johnson,user521@example.com,Los Angeles,NY,11/25/2020
CUST01255,,Jones,user1255@example.com,Chicago,AZ,2019-06-19
CUST00838,,Jones,user838@example.com,Chicago,IL,2020-11-14
CUST02447, ,Williams,user2447@example.com,Phoenix,TX,2023-10-13
CUST00443,Alice,Johnson,user443@example.com,Houston,CA,08-11-2022
CUST01207,Bob,,user1207@example.com,Phoenix,TX,07-11-2018
CUST00315,,Brown,,,IL,07/16/2022
CUST01690,Bob,,user1690@example.com,Phoenix,IL,11/29/2018
CUST02271,Jane,Johnson,user2271@example.com,,IL,12/29/2021
CUST01609,Dave, ,invalid_email,,IL,26-01-2022
CUST01706,Alice,Brown,user1706@example.com,Phoenix,IL,10-01-2022
CUST00926,,Jones,,Chicago,IL,2022-05-03
CUST00069,,,user69@example.com,Houston,AZ,2022-11-15
CUST01427,Alice, ,user1427@example.com,,CA,2023-04-20
CUST00495,Bob,Brown,,,TX,01/12/2019
CUST00135,, ,,Phoenix,NY,2020-10-20
CUST01740,John,,user1740@example.com,Houston,IL,18-07-2022
CUST00976,John,Jones,user976@example.com,Chicago,AZ,2023-02-15
CUST00163,Dave,Jones,user163@example.com,Phoenix,AZ,2021-02-24
CUST00817,John,Johnson,invalid_email,,AZ,22-04-2021
CUST02045,,Jones,,Houston,CA,09/17/2023
CUST00231,Bob,Brown,user231@example.com,Chicago,IL,04/12/2022
CUST00554,Jane,Johnson,user554@example.com,Phoenix,AZ,11/22/2022
CUST00729,Jane,Brown,user729@example.com,Houston,CA,2019-08-17
CUST01920,Bob,Johnson,user1920@example.com,,CA,28-12-2023
CUST01905,Carol,,user1905@example.com, ,CA,03/18/2018
CUST00834,Dave,Brown,,Los Angeles,AZ,2018-05-09
CUST01288,,Smith,user1288@example.com,Los Angeles,NY,04/28/2023
CUST02429,Carol,Smith,user2429@example.com,,NY,13-12-2018
CUST00829,Bob,,user829@example.com,New York,IL,31-07-2023
CUST00067,Bob,Smith,invalid_email,Houston,IL,09/28/2018
CUST01419,Bob,Brown,invalid_email,,CA,08-03-2023
CUST01572,Jane,,user1572@example.com,Houston,CA,2023-03-10
CUST00602,Bob,Johnson,user602@example.com,Los Angeles,TX,18-03-2018
CUST00279,Dave,Johnson,user279@example.com,Los Angeles,CA,2020-04-02
CUST00486,,Smith,user486@example.com,Chicago,NY,2019-09-27
CUST00564,Carol,Brown,user564@example.com,Los Angeles,TX,08-05-2018
CUST00532,Alice,,user532@example.com,Los Angeles,CA,2020-06-19
CUST01362,Jane, ,user1362@example.com,New York,IL,
CUST01189,,Williams,user1189@example.com, ,AZ,01/21/2021
CUST02092,,Johnson,user2092@example.com,New York,NY,2022-05-20
CUST02381,Jane,,,Phoenix,TX,13-12-2021
CUST00440,Carol,Brown,user440@example.com,New York,AZ,05/20/2019
CUST00508,Bob,Smith,invalid_email,Los Angeles,TX,02/28/2020
CUST00076,Jane, ,user76@example.com,Los Angeles,AZ,05-01-2021
CUST01418,Jane,,user1418@example.com,Los Angeles,CA,01/24/2021
CUST02179,Jane,,user2179@example.com,Chicago,TX,2018-02-24
CUST01149,John,,invalid_email,Phoenix,AZ,11/27/2023
CUST01237,Jane,Smith,user1237@example.com,Houston,AZ,09-05-2021
CUST01822,Jane,,user1822@example.com,Houston,TX,17-05-2022
CUST01435,John,Johnson,user1435@example.com,,CA,03/13/2018
CUST00482,Carol,,user482@example.com,,TX,2023-10-06
CUST00695,John,Smith,user695@example.com,,IL,2019-06-10
CUST00438,Bob,Brown,user438@example.com,Phoenix,CA,20-02-2020
CUST01896,Bob,,user1896@example.com,,IL,
CUST01525,Bob,Smith,user1525@example.com,Chicago,NY,2018-05-15
CUST00166,Dave,Smith,user166@example.com,Houston,AZ,09/14/2020
CUST02125,Bob, ,user2125@example.com,Los Angeles,AZ,10-04-2021
CUST00530,,Williams,user530@example.com,,IL,11/28/2022
CUST00049,Bob,,user49@example.com,Phoenix,TX,25-04-2021
CUST00596, ,Brown,user596@example.com,Chicago,CA,2018-04-02
CUST00618,Bob,Brown,user618@example.com,,CA,05-01-2018
CUST00048,John,Brown,user48@example.com,Chicago,IL,2023-09-19
CUST01801,Dave,Johnson,user1801@example.com,Los Angeles,CA,08/27/2022
CUST00969,John,Brown,user969@example.com,Phoenix,CA,
CUST01583,Jane,Williams,user1583@example.com,,NY,2019-07-13
CUST00463,John,Jones,user463@example.com,Houston,AZ,04/14/2018
CUST00025,Carol,Jones,user25@example.com,Los Angeles,CA,2019-01-25
CUST00643,Dave,Jones,user643@example.com,New York,TX,2018-01-22
CUST01915,Dave,Brown,user1915@example.com,New York,TX,2018-01-03
CUST01741,Carol,Brown,user1741@example.com,Chicago,AZ,06/17/2023
CUST02240,Alice, ,user2240@example.com, ,CA,01-11-2020
CUST00361,Carol,Jones,user361@example.com, ,TX,16-07-2018
CUST01186,Dave,Smith,user1186@example.com,Los Angeles,IL,12-12-2023
CUST02474,Dave,Jones,,Phoenix,AZ,26-10-2022
CUST02026,John,Williams,user2026@example.com,Los Angeles,AZ,2020-03-13
CUST01731,Alice,Jones,user1731@example.com, ,TX,
CUST00759,Carol,,,Houston,CA,07/13/2019
CUST02299,Alice,Brown,,New York,IL,2023-07-09
CUST02452,John,Williams,user2452@example.com,Chicago,IL,02/20/2019
CUST02366,Alice,Smith,user2366@example.com,,AZ,12/12/2023
CUST00240,,,,Chicago,IL,05/05/2023
CUST01748,Alice,Johnson,user1748@example.com,Los Angeles,TX,2020-02-21
CUST00786,John,Brown,user786@example.com,Chicago,NY,
CUST01854,John,,user1854@example.com,Los Angeles,CA,04-10-2023
CUST01283,Dave,Jones,user1283@example.com,Phoenix,IL,2023-12-12
CUST00350,,Smith,,Los Angeles,CA,2018-09-25
CUST02407,John,Johnson,,Los Angeles,NY,2019-05-21
CUST00862,Jane,Brown,user862@example.com,New York,NY,11/06/2020
CUST01779,Jane,Jones,user1779@example.com,Houston,IL,12/04/2020
CUST02115,Bob,Jones,,New York,CA,07/04/2023
CUST01127,Carol,Williams,user1127@example.com,Houston,CA,2018-05-08
CUST02289,Bob,Smith,user2289@example.com,Houston,TX,12/23/2018
CUST00902,Jane,Brown,user902@example.com,Los Angeles,AZ,2019-01-02
CUST00889,Bob,Jones,user889@example.com,New York,CA,2020-06-23
CUST02157,Bob,Brown,user2157@example.com,Chicago,NY,2018-09-16
CUST01968,John,Jones,user1968@example.com,Phoenix,TX,2018-11-01
CUST01972,Jane,Brown,user1972@example.com,New York,NY,09-04-2018
CUST00990,Jane,Smith,user990@example.com,Phoenix,CA,03-11-2019
CUST01351,,Williams,user1351@example.com,New York,AZ,01/28/2023
CUST02284,,Smith,user2284@example.com,Phoenix,AZ,05-05-2023
CUST02350,Dave,,user2350@example.com,Houston,TX,06/25/2023
CUST01732,Bob,,user1732@example.com,,AZ,05/04/2021
CUST02357,John,Smith,,,AZ,2023-09-19
CUST02208,John,Smith,user2208@example.com,Chicago,NY,01/12/2022
CUST01830,Carol,Brown,,Houston,TX,29-05-2021
CUST01804,Jane,Jones,user1804@example.com,,TX,07/20/2019
CUST01178,Alice,Brown,,Houston,IL,2021-11-14
CUST00123,Carol,,,,CA,07/10/2021
CUST00798,,Jones,user798@example.com,Houston,AZ,2023-11-04
CUST02011,Alice,Brown,user2011@example.com,,TX,2021-09-08
CUST00406,John,Brown,invalid_email,,AZ,06-07-2020
CUST01103,,Brown,user1103@example.com,New York,NY,30-06-2022
CUST01269,Carol,,user1269@example.com,Los Angeles,IL,
CUST01380,Jane,Johnson,,Chicago,CA,12/11/2022
CUST00497, ,,user497@example.com,,CA,01/17/2022
CUST01725,Jane,Jones,user1725@example.com,New York,NY,
CUST00342,John,Jones,invalid_email,New York,AZ,04-06-2018
CUST02486,Bob,Smith,,Chicago,NY,2020-02-27
CUST00299,Alice,,user299@example.com, ,NY,02/01/2021
CUST01576,Alice,,user1576@example.com,Los Angeles,IL,10/20/2019
CUST00655,Dave,,user655@example.com,Chicago,IL,
CUST01410,Bob,,user1410@example.com,New York,NY,12/18/2022
CUST01964,Alice,Williams,,Chicago,CA,17-09-2022
CUST01888,Bob,Brown,user1888@example.com,New York,AZ,
CUST00220,Dave,Williams,user220@example.com,Chicago,TX,2023-07-04
CUST02387,Alice,Johnson,user2387@example.com,Houston,AZ,11-06-2019
CUST00449,Dave,Smith,user449@example.com,Phoenix,AZ,10/13/2020
CUST01125,Jane,Smith,invalid_email,New York,NY,2018-08-06
CUST00084,Dave,Brown,user84@example.com,Chicago,NY,2019-04-18
CUST01865,John,Brown,user1865@example.com,Phoenix,NY,2023-06-26
CUST00266,John,Brown,user266@example.com,Los Angeles,NY,05/26/2021
CUST00942,Jane,Smith,user942@example.com,Houston,NY,07/20/2020
CUST00290, , ,,,NY,
CUST02276,Carol,Williams,,Houston,AZ,10/15/2020
CUST01010,,Jones,user1010@example.com,Houston,TX,14-08-2018
CUST00416,,,user416@example.com, ,CA,26-07-2018
CUST00472, , ,user472@example.com,Los Angeles,IL,24-03-2021
CUST01033,Carol,Brown,invalid_email,Los Angeles,CA,20-03-2023
CUST00890,,Jones,user890@example.com,,IL,
CUST02163,,Johnson,,,IL,2020-05-25
CUST01273,John,,user1273@example.com,Chicago,AZ,01-01-2019
CUST01817,John,Johnson,user1817@example.com,Los Angeles,NY,02-12-2023
CUST00961,,Brown,,Los Angeles,TX,04-07-2019
CUST01044,John,Brown,user1044@example.com,Los Angeles,IL,2023-05-27
CUST01582,Carol,Johnson,invalid_email,Los Angeles,CA,2018-06-01
CUST01075,Alice,Williams,,Houston,IL,2021-08-07
CUST00278,John,,user278@example.com,Phoenix,CA,
CUST01436,,Johnson,user1436@example.com,Houston,NY,2018-08-28
CUST00998,John,Johnson,user998@example.com,Houston,CA,03-01-2020
CUST01298,Alice,Johnson,user1298@example.com,Chicago,AZ,2021-08-28
CUST01123,John,Smith,user1123@example.com, ,IL,09/22/2023
CUST00018,Jane, ,user18@example.com,Phoenix,AZ,2022-10-19
CUST00613,Carol,Brown,user613@example.com,Chicago,NY,05-09-2019
CUST01360,Alice,Smith, ,Chicago,CA,2023-07-26
CUST00927,Alice,Brown,user927@example.com,Phoenix,NY,14-09-2023
CUST00764,,Brown,user764@example.com,New York,IL,30-01-2018
CUST01334,Jane,Brown,user1334@example.com,,AZ,25-09-2021
CUST01185,Dave,Smith,invalid_email,New York,NY,01/13/2023
CUST01261,John,Smith,,New York,CA,07/05/2022
CUST02081,Carol,,user2081@example.com,,TX,02/09/2020
CUST00900,Carol,,user900@example.com,New York,NY,2023-11-18
CUST02100,Alice,Brown,user2100@example.com,Phoenix,IL,10/14/2018
CUST01652,Jane,,user1652@example.com,New York,AZ,17-08-2021
CUST01187,Jane,Williams,user1187@example.com,Houston,AZ,03-02-2019
CUST01179,Alice,Jones,,New York,IL,2019-04-21
CUST02460,Bob,Smith,user2460@example.com,New York,NY,2022-12-05
CUST00219,Bob,Jones,user219@example.com,Los Angeles,IL,
CUST00601,Bob,Johnson,user601@example.com,Los Angeles,NY,10/18/2023
CUST02436,Alice,Smith,,Chicago,TX,29-12-2023
CUST01364,,Smith,user1364@example.com,Los Angeles,TX,24-12-2022
CUST00303,John,,user303@example.com,Phoenix,CA,27-09-2023
CUST02365,Jane,,user2365@example.com,Los Angeles,IL,03/22/2018
CUST02306,,Brown,user2306@example.com,,TX,
CUST01591,Carol,Smith,user1591@example.com,Phoenix,IL,2023-08-12
CUST01395,Dave,Williams,user1395@example.com,Los Angeles,AZ,06/21/2020
CUST00344,Bob,Jones,user344@example.com,Houston,NY,2023-12-16
CUST01828,John,Jones,user1828@example.com,Phoenix,CA,
CUST01524,John,Jones,user1524@example.com,Los Angeles,IL,03/22/2022
CUST00647,John,,user647@example.com, ,AZ,
CUST02305,Alice,Williams,invalid_email,Chicago,CA,
CUST00756,,Brown,user756@example.com,Los Angeles,AZ,01/02/2019
CUST01452,Carol,Smith,invalid_email,New York,NY,24-11-2023
CUST01071,John,,user1071@example.com,Chicago,AZ,12/23/2018
CUST01726,Alice,Jones,user1726@example.com,Houston,AZ,11/03/2020
CUST01767,,Johnson,,New York,TX,02/27/2020
CUST00707, ,Brown,user707@example.com,,CA,03/05/2022
CUST01213,Dave,Jones,user1213@example.com,Phoenix,NY,2020-12-20
CUST00192,Dave,Smith,user192@example.com,,CA,
CUST00174,Alice,,user174@example.com,New York,NY,2023-07-02
CUST00911,John,Jones,user911@example.com,,IL,22-09-2020
CUST02111,John,Smith,,,CA,02/23/2023
CUST01606,,,user1606@example.com,Chicago,AZ,12-08-2018
CUST00807,,Jones,,,IL,2023-08-10
CUST00970,Carol,,user970@example.com,,NY,05-12-2022
CUST00668,,,user668@example.com,Houston,AZ,25-04-2019
CUST00128,Alice,Williams,,Phoenix,CA,2018-06-15
CUST00340,John,Jones,user340@example.com,New York,TX,12-11-2022
CUST01883,Bob,Brown,user1883@example.com, ,AZ,2020-04-22
CUST02339,Dave,Jones,user2339@example.com,Los Angeles,CA,12-03-2020
CUST01909,John,,user1909@example.com,New York,NY,2023-08-12
CUST00307,Jane,Brown,user307@example.com,Chicago,TX,06-02-2021
CUST00637,John,Johnson,invalid_email,Phoenix,IL,11-11-2021
CUST00383,Jane,,user383@example.com, ,NY,04/27/2021
CUST01404,Carol,,user1404@example.com,New York,NY,01/18/2022
CUST02434,Carol, ,,New York,NY,26-02-2018
CUST02354,John,Brown,user2354@example.com,New York,TX,12/29/2022
CUST00177,,Jones,user177@example.com,Houston,TX,01/03/2018
CUST00426,Jane,,user426@example.com,Houston,IL,2018-08-11
CUST01228,Alice,Williams,user1228@example.com,Phoenix,AZ,15-10-2018
CUST01929,John,Williams,user1929@example.com,New York,AZ,2021-09-07
CUST02194,John,Jones,user2194@example.com,Los Angeles,IL,30-06-2020
CUST01041, ,Smith,user1041@example.com,Houston,IL,2018-04-30
CUST00184,John,,user184@example.com,Los Angeles,TX,05/21/2021
CUST01050,Carol,Jones,user1050@example.com,New York,AZ,2021-12-19
CUST02126,Carol, ,,,CA,06/08/2020
CUST01808,,Jones,user1808@example.com,Phoenix,NY,10-02-2018
CUST00874,Carol,Brown,user874@example.com, ,TX,2020-10-20
CUST01622,Bob,Brown,user1622@example.com,Phoenix,IL,2022-06-30
CUST01361,Jane, ,user1361@example.com,New York,TX,03-11-2023
CUST02248,,Jones,invalid_email,Houston,AZ,
CUST01672,Jane,Johnson,user1672@example.com,Chicago,CA,2023-07-06
CUST00489,John,,user489@example.com,Houston,CA,05/18/2021
CUST01660,Dave,Smith,user1660@example.com,Los Angeles,IL,2022-02-28
CUST00962,John,,,Los Angeles,IL,05-04-2023
CUST01621,John,Jones,,Phoenix,IL,22-12-2022
CUST02371,Jane,Brown,user2371@example.com,Los Angeles,IL,2021-07-11
CUST01093,Bob,Williams,invalid_email,New York,TX,03/22/2023
CUST02318,Bob,,,Phoenix,IL,21-08-2019
CUST01632,,Johnson,user1632@example.com, ,NY,05-04-2018
CUST00821,Jane,Williams,user821@example.com,New York,IL,2019-10-19
CUST00118,John,Williams,user118@example.com,Chicago,AZ,07/14/2021
CUST01849,Carol,Jones,,New York,IL,06/06/2022
CUST00281,Carol,,user281@example.com,Los Angeles,IL,03/26/2020
CUST02297,John,Jones,user2297@example.com,New York,NY,05-05-2023
CUST01461,Jane,Smith,user1461@example.com,,NY,2019-05-29
CUST01992,Dave,,,Phoenix,TX,2020-02-28
CUST02453,Alice,,,Phoenix,IL,14-12-2018
CUST01187,Jane,Williams,user1187@example.com,Houston,AZ,03-02-2019
CUST01862,Jane,Williams,invalid_email,Houston,AZ,2018-04-25
CUST01234,Bob,Williams,user1234@example.com,Los Angeles,AZ,2021-10-24
CUST00366,Alice,Jones,user366@example.com,Houston,TX,02/08/2018
CUST01792,Bob,Brown, ,,CA,2019-04-29
CUST00555, ,Brown,user555@example.com,,IL,05-07-2019
CUST01375,Bob,,,Los Angeles,IL,03/10/2021
CUST01222,Dave,Smith,,,AZ,02-09-2019
CUST01057,,Williams,user1057@example.com,Phoenix,NY,2023-07-29
CUST02409,Bob,Johnson,user2409@example.com,,CA,2023-06-29
CUST00203,Dave,Williams,user203@example.com,New York,NY,2022-09-15
CUST01048,Dave,,user1048@example.com,Houston,IL,16-07-2021
CUST01860,Bob,Johnson,user1860@example.com,,IL,04/28/2019
CUST00120, ,Williams,user120@example.com,Chicago,AZ,2020-08-14
CUST00283,Alice,Williams,user283@example.com, ,CA,23-05-2019
CUST00575,John,,, ,AZ,2023-06-21
CUST02451,Dave,Williams,user2451@example.com,,TX,02/02/2020
CUST01674,John,Johnson,user1674@example.com,Houston,AZ,2018-08-12
CUST01562,,,invalid_email,Chicago,TX,08/30/2023
CUST00275,,Johnson,user275@example.com,Chicago,TX,
CUST01989,Dave,Williams,user1989@example.com,Phoenix,AZ,20-10-2022
CUST01928, ,Johnson,user1928@example.com, ,NY,08/10/2021
CUST00360,John,,,Phoenix,AZ,13-11-2020
CUST00986,John,,user986@example.com,Houston,AZ,07/09/2019
CUST01124,John,Brown,user1124@example.com,Houston,CA,2021-04-19
CUST01666,John,, ,Phoenix,IL,2018-06-30
CUST00629,,Johnson,,Phoenix,CA,21-04-2020
CUST01789,Bob,Jones,user1789@example.com,Houston,AZ,2019-03-31
CUST01703,,Smith,user1703@example.com,,AZ,2019-09-24
CUST00945,Dave,Jones,user945@example.com,Phoenix,AZ,26-04-2020
CUST00286,Alice,Smith,,,AZ,28-04-2023
CUST01017,Bob,Brown,user1017@example.com,,TX,
CUST01769,John,Brown,user1769@example.com,,IL,21-10-2021
CUST01316,,Jones,invalid_email,Phoenix,NY,
CUST01463,Dave,Smith,user1463@example.com,New York,CA,2019-04-03
CUST00423,Dave,,user423@example.com,Houston,CA,2018-01-01
CUST02105,Jane,Jones,user2105@example.com,Phoenix,AZ,13-05-2023
CUST02132,Bob,Smith,invalid_email,Chicago,AZ,
CUST02072,,Johnson,,Los Angeles,IL,19-07-2019
CUST00999,,Jones,user999@example.com,Los Angeles,AZ,
CUST00065,Bob,Brown,user65@example.com,Houston,TX,
CUST01815, ,Smith,user1815@example.com,Houston,AZ,31-05-2021
CUST01639,,,user1639@example.com,Los Angeles,TX,11/18/2022
CUST00742,Bob,Johnson,user742@example.com,Houston,TX,
CUST01325,Alice,Johnson,user1325@example.com,,AZ,2022-07-24
CUST00861,Dave,Williams,,Houston,NY,17-03-2022
CUST00230,,Williams,invalid_email,Chicago,NY,2022-05-07
CUST01738,Alice,Smith,,Chicago,TX,
CUST01506,Alice,Brown,invalid_email,New York,IL,23-01-2021
CUST01825,Jane,Williams,user1825@example.com,Houston,CA,
CUST02404,Dave,Jones,invalid_email,Houston,AZ,2019-08-23
CUST01455,Alice,Johnson,user1455@example.com,Phoenix,CA,03/13/2018
CUST00867,Bob,Williams,user867@example.com,Phoenix,IL,2021-05-21
CUST01776,,Smith,,,CA,2023-07-09
CUST02396,Dave,Johnson,user2396@example.com,New York,TX,26-09-2023
CUST00374,Jane,,user374@example.com,Chicago,CA,2021-04-24
CUST01487,John,Smith,user1487@example.com,Los Angeles,IL,2021-07-11
CUST02128,John,Williams,user2128@example.com,Los Angeles,AZ,
CUST01368,Dave,,user1368@example.com,New York,TX,14-08-2022
CUST00297,,Brown,invalid_email,Los Angeles,IL,07/05/2020
CUST00598,,Brown,invalid_email,Phoenix,IL,2019-10-22
CUST01623,Bob,Smith, ,New York,NY,09-07-2021
CUST00751,,Jones,user751@example.com,Phoenix,NY,20-01-2021
CUST00099,Carol,Williams, ,Chicago,TX,09-04-2021
CUST01225,John,Johnson,user1225@example.com,Houston,IL,22-05-2022
CUST00736,Bob,Brown,user736@example.com,,IL,27-01-2022
CUST01018, ,Johnson,invalid_email,,AZ,02/18/2022
CUST01366,Carol,Williams, ,,NY,
CUST00529, ,Johnson,user529@example.com,Los Angeles,TX,
CUST02130,Bob,Johnson,user2130@example.com,Phoenix,CA,2020-11-01
CUST01161,Carol,Williams,user1161@example.com,Chicago,NY,24-11-2019
CUST01333,Bob,Johnson,user1333@example.com,Chicago,CA,
CUST00636,Bob,Smith, ,Los Angeles,NY,06/05/2023
CUST02308,Carol,Smith,user2308@example.com, ,NY,2022-02-15
CUST00185, ,Brown,user185@example.com,New York,TX,08-10-2019
CUST01532,John,Williams,user1532@example.com,Chicago,IL,
CUST02055,Jane,Jones, , ,TX,2019-07-05
CUST01083,Dave,Jones,user1083@example.com,Chicago,AZ,10/19/2018
CUST00881,,Brown,user881@example.com,New York,TX,2022-04-12
CUST01513,John,Brown,user1513@example.com,Phoenix,IL,
CUST01580,Alice,,,Chicago,IL,06/25/2021
CUST01962,Carol,Brown,invalid_email,Phoenix,IL,2023-10-20
CUST01000,Dave,Smith,invalid_email,Houston,AZ,01/02/2023
CUST00511,Jane,Williams, ,Phoenix,NY,13-05-2020
CUST00949, ,Smith,user949@example.com,,NY,10/10/2019
CUST01253,,,user1253@example.com,,IL,
CUST01538,Carol,Johnson,invalid_email,Houston,NY,02/03/2019
CUST02405,Carol,Smith,user2405@example.com,Phoenix,IL,02/06/2019
CUST00607,John,,user607@example.com,Phoenix,CA,2020-12-19
CUST01258,,Smith,user1258@example.com,Houston,NY,2018-09-19
CUST00978,Jane,,user978@example.com,Los Angeles,NY,10-06-2018
CUST00151,,Smith,,Chicago,NY,2019-09-01
CUST01900,John,,user1900@example.com, ,NY,08/26/2020
CUST01023,John,Jones,user1023@example.com,Los Angeles,IL,09-05-2020
CUST02487,Dave,, ,Phoenix,AZ,2020-03-28
CUST00731,,,user731@example.com,Houston,TX,2022-07-16
CUST01032,Alice,Johnson, ,Phoenix,NY,2020-03-03
CUST01966,John,Jones,user1966@example.com,New York,IL,02-12-2018
CUST01336,Dave,Smith,user1336@example.com,New York,NY,10-01-2021
CUST00023,,Smith,user23@example.com,Los Angeles,AZ,05-06-2021
CUST00158,Dave,Jones,user158@example.com,Phoenix,CA,01/10/2022
CUST02415,Jane,Smith,user2415@example.com,Chicago,CA,2020-11-27
CUST00331,Dave,Johnson,user331@example.com,Los Angeles,AZ,13-04-2022
CUST01106,Alice,Jones,user1106@example.com,Chicago,TX,
CUST00497, ,,user497@example.com,,CA,01/17/2022
CUST01894,Dave,Williams,user1894@example.com,,TX,2021-08-25
CUST00444,Bob,Brown,user444@example.com,Chicago,TX,2023-09-14
CUST02271,Jane,Johnson,user2271@example.com,,IL,12/29/2021
CUST01935,, ,,Los Angeles,TX,
CUST00907,,Williams,,Phoenix,AZ,17-12-2022
CUST00642,,,user642@example.com,,TX,2018-08-02
CUST01374,Alice,Jones,invalid_email,Houston,CA,2021-03-26
CUST00311, ,,,,CA,14-07-2022
CUST00351,Bob, ,,,NY,04/06/2021
CUST00548,,Jones,user548@example.com,Houston,CA,2018-10-13
CUST02463,Carol, ,user2463@example.com,Chicago,TX,2018-06-14
CUST01918,John,Smith,invalid_email,Chicago,TX,21-05-2020
CUST01244,Dave,Williams,invalid_email,Phoenix,IL,06/14/2021
CUST01807,,,invalid_email,New York,CA,05/02/2018
CUST00306,Dave,Smith,user306@example.com,New York,CA,2023-05-28
CUST00287,,Williams,invalid_email,Chicago,TX,2021-11-11
CUST00694,Bob,Brown,user694@example.com,New York,AZ,09/25/2023
CUST01128,Alice,,user1128@example.com,,IL,03-06-2022
CUST00630,Carol,,,Los Angeles,TX,08/02/2022
CUST02335,Jane,Brown,user2335@example.com,,AZ,10-08-2018
CUST02021,Carol,Brown,user2021@example.com,Los Angeles,CA,07-03-2020
CUST02007,Bob,,,Chicago,IL,10/08/2018
CUST02123,,Johnson,user2123@example.com,Los Angeles,IL,31-05-2022
CUST01533,, ,user1533@example.com,Phoenix,AZ,28-03-2022
CUST01659,Carol,Williams,user1659@example.com,Los Angeles,NY,04/10/2022
CUST01004,Bob,Jones,user1004@example.com,Los Angeles,IL,05-08-2023
CUST01754,Jane,,user1754@example.com,Phoenix,AZ,2020-09-20
CUST00930,Jane,Johnson,user930@example.com,Phoenix,CA,08/13/2023
CUST01518,,Johnson,,Chicago,NY,10/31/2023
CUST01449,Bob,Smith,user1449@example.com,,NY,03/08/2022
CUST01441,Dave,Williams,user1441@example.com,Phoenix,IL,2023-10-06
CUST01272,Bob,Jones,user1272@example.com,,CA,2018-01-27
CUST00013,,Jones,user13@example.com,,AZ,19-06-2019
CUST01078,Carol,Jones,user1078@example.com,Chicago,AZ,2019-09-04
CUST00808,,Johnson, ,,CA,18-10-2021
CUST01554,Bob,Williams,user1554@example.com,New York,CA,05-11-2018
